2006-01-27,16:00:00,3651.97,3667.79,3650.32,3662.93,0.0,0.0
2006-01-27,17:00:00,3663.61,3681.97,3663.33,3679.26,0.0,0.0
2006-01-27,23:59:59,3678.97,3685.95,3676.09,3685.48,0.0,0.0
2006-01-30,10:00:00,3684.38,3684.38,3664.45,3682.92,0.0,0.0
2006-01-30,11:00:00,3682.99,3685.22,3673.06,3673.85,0.0,0.0
2006-01-30,12:00:00,3674.03,3676.86,3669.57,3674.65,0.0,0.0
2006-01-30,13:00:00,3674.54,3678.44,3673.42,3676.06,0.0,0.0
2006-01-30,14:00:00,3675.75,3676.78,3671.06,3672.42,0.0,0.0
2006-01-30,15:00:00,3672.39,3677.99,3672.39,3675.38,0.0,0.0
2006-01-30,16:00:00,3675.58,3681.39,3675.53,3677.04,0.0,0.0
2006-01-30,17:00:00,3677.21,3685.65,3676.53,3681.9,0.0,0.0
2006-01-30,18:00:00,3681.88,3681.88,3676.31,3677.52,0.0,0.0
